source_obj,source_idx,distance_px
#4f5f83,0,63.506
#4f5f83,0,72.014
#4f5f83,0,49.649
#4f5f83,0,66.708
#4f5f83,0,39.825
#4f5f83,0,42.297
#4f5f83,0,40.706
#4f5f83,0,66.008
#4f5f83,0,43.841
#4f5f83,0,50.210
#6a47ae,1,85.703
#6a47ae,1,58.694
#6a47ae,1,30.232
#6a47ae,1,23.087
#6a47ae,1,21.095
#6a47ae,1,22.023
#6a47ae,1,14.036
#6a47ae,1,20.000
#6a47ae,1,30.017
#6a47ae,1,36.125
#6a47ae,1,40.311
#6a47ae,1,47.854
#6a47ae,1,60.008
#9ec3b5,2,35.355
#9ec3b5,2,34.655
#9ec3b5,2,24.698
#9ec3b5,2,21.190
#9ec3b5,2,18.974
#9ec3b5,2,100.170
#9ec3b5,2,21.541
#a57fa3,3,24.698
#a57fa3,3,46.530
#a57fa3,3,21.190
#a57fa3,3,40.000
#a57fa3,3,37.947
#a57fa3,3,51.430
#a57fa3,3,18.974
#a57fa3,3,66.641
#a57fa3,3,36.125
#a57fa3,3,20.591
#a57fa3,3,70.342
#a57fa3,3,70.114
#a57fa3,3,37.590
#a57fa3,3,78.313
#a57fa3,3,28.601
#a57fa3,3,80.399
#a57fa3,3,85.165
#a57fa3,3,41.183
#a57fa3,3,39.217
#a57fa3,3,50.931
#a57fa3,3,51.352
#a57fa3,3,63.253
#a57fa3,3,75.007
#dcd284,4,24.021
#dcd284,4,23.087
#dcd284,4,21.095
#dcd284,4,33.838
#dcd284,4,27.731
#dcd284,4,42.202
#dcd284,4,14.036

AVG_DISTANCE_PX,43.369
