source_obj,source_idx,distance_px
#4f5f83,0,183.848
#4f5f83,0,162.247
#4f5f83,0,170.532
#4f5f83,0,156.349
#4f5f83,0,148.529
#4f5f83,0,142.843
#4f5f83,0,138.975
#4f5f83,0,129.634
#4f5f83,0,130.173
#4f5f83,0,116.039
#4f5f83,0,121.400
#4f5f83,0,103.730
#4f5f83,0,115.313
#4f5f83,0,90.427
#4f5f83,0,109.343
#4f5f83,0,78.230
#4f5f83,0,106.000
#4f5f83,0,69.857
#4f5f83,0,77.369
#4f5f83,0,87.920
#6a47ae,1,70.007
#6a47ae,1,70.576
#6a47ae,1,69.376
#6a47ae,1,56.080
#6a47ae,1,80.623
#6a47ae,1,45.706
#6a47ae,1,89.051
#6a47ae,1,42.755
#6a47ae,1,103.392
#6a47ae,1,46.690
#6a47ae,1,67.676
#9ec3b5,2,60.440
#9ec3b5,2,50.537
#9ec3b5,2,39.395
#9ec3b5,2,32.527
#9ec3b5,2,34.176
#a57fa3,3,41.146
#a57fa3,3,32.527
#a57fa3,3,34.655
#a57fa3,3,40.311
#a57fa3,3,50.804
#a57fa3,3,64.195
#a57fa3,3,42.755
#a57fa3,3,91.198
#a57fa3,3,44.553
#a57fa3,3,52.240
#a57fa3,3,61.984
#a57fa3,3,73.348
#dcd284,4,111.544
#dcd284,4,98.127
#dcd284,4,85.094
#dcd284,4,74.733
#dcd284,4,69.857
#dcd284,4,70.000
#dcd284,4,77.104
#dcd284,4,80.281
#dcd284,4,70.007

AVG_DISTANCE_PX,83.583
