source_obj,source_idx,distance_px
#4f5f83,0,39.962
#4f5f83,0,39.661
#4f5f83,0,53.151
#4f5f83,0,81.492
#4f5f83,0,111.830
#4f5f83,0,126.657
#4f5f83,0,46.400
#4f5f83,0,58.138
#4f5f83,0,69.971
#4f5f83,0,88.955
#4f5f83,0,93.295
#4f5f83,0,100.896
#4f5f83,0,108.931
#4f5f83,0,119.503
#4f5f83,0,129.468
#6a47ae,1,79.699
#6a47ae,1,70.576
#6a47ae,1,69.260
#6a47ae,1,70.937
#6a47ae,1,62.370
#6a47ae,1,25.942
#6a47ae,1,26.907
#6a47ae,1,19.235
#9ec3b5,2,69.354
#9ec3b5,2,68.469
#9ec3b5,2,57.035
#9ec3b5,2,45.607
#9ec3b5,2,38.275
#9ec3b5,2,35.511
#9ec3b5,2,59.464
#9ec3b5,2,75.166
#a57fa3,3,19.235
#a57fa3,3,20.100
#a57fa3,3,28.160
#a57fa3,3,36.401
#a57fa3,3,47.885
#a57fa3,3,61.612
#a57fa3,3,47.508
#a57fa3,3,35.511
#a57fa3,3,36.056
#a57fa3,3,43.681
#a57fa3,3,53.000
#a57fa3,3,66.483
#a57fa3,3,79.624
#a57fa3,3,108.853
#dcd284,4,49.649
#dcd284,4,40.804
#dcd284,4,39.661
#dcd284,4,46.840
#dcd284,4,58.310
#dcd284,4,72.801

AVG_DISTANCE_PX,61.457
