source_obj,source_idx,distance_px
#4f5f83,0,119.218
#4f5f83,0,95.210
#4f5f83,0,72.111
#4f5f83,0,62.650
#4f5f83,0,53.310
#4f5f83,0,57.801
#4f5f83,0,126.115
#4f5f83,0,113.252
#4f5f83,0,67.357
#4f5f83,0,102.044
#4f5f83,0,90.824
#4f5f83,0,78.549
#4f5f83,0,68.877
#4f5f83,0,58.873
#4f5f83,0,57.567
#6a47ae,1,14.036
#6a47ae,1,13.000
#6a47ae,1,1.000
#6a47ae,1,5.000
#6a47ae,1,1.414
#6a47ae,1,2.000
#6a47ae,1,84.433
#6a47ae,1,85.000
#6a47ae,1,110.000
#9ec3b5,2,61.612
#9ec3b5,2,53.907
#9ec3b5,2,14.213
#9ec3b5,2,53.310
#9ec3b5,2,31.016
#9ec3b5,2,45.706
#a57fa3,3,25.318
#a57fa3,3,14.213
#a57fa3,3,30.480
#a57fa3,3,19.105
#a57fa3,3,33.422
#a57fa3,3,22.804
#a57fa3,3,21.633
#a57fa3,3,1.000
#a57fa3,3,8.062
#a57fa3,3,1.414
#a57fa3,3,5.000
#a57fa3,3,7.071
#a57fa3,3,2.000
#a57fa3,3,2.000
#dcd284,4,58.873
#dcd284,4,66.287
#dcd284,4,59.464
#dcd284,4,57.567
#dcd284,4,79.398
#dcd284,4,60.075
#dcd284,4,67.897
#dcd284,4,77.795
#dcd284,4,87.476
#dcd284,4,91.788
#dcd284,4,84.433
#dcd284,4,106.005
#dcd284,4,120.934

AVG_DISTANCE_PX,52.823
