source_obj,source_idx,distance_px
#4f5f83,0,89.140
#4f5f83,0,76.694
#4f5f83,0,90.554
#4f5f83,0,68.884
#4f5f83,0,81.302
#4f5f83,0,106.963
#4f5f83,0,94.626
#4f5f83,0,110.860
#4f5f83,0,108.559
#4f5f83,0,118.207
#4f5f83,0,122.544
#4f5f83,0,126.016
#4f5f83,0,137.884
#4f5f83,0,136.693
#4f5f83,0,153.418
#4f5f83,0,146.864
#4f5f83,0,167.765
#4f5f83,0,159.862
#4f5f83,0,183.308
#6a47ae,1,70.838
#6a47ae,1,58.694
#6a47ae,1,46.615
#6a47ae,1,81.320
#6a47ae,1,42.720
#6a47ae,1,72.014
#6a47ae,1,46.840
#6a47ae,1,63.008
#6a47ae,1,56.036
#6a47ae,1,65.947
#9ec3b5,2,34.713
#9ec3b5,2,34.059
#9ec3b5,2,34.205
#9ec3b5,2,40.522
#9ec3b5,2,50.000
#a57fa3,3,73.335
#a57fa3,3,61.131
#a57fa3,3,52.202
#a57fa3,3,42.720
#a57fa3,3,45.222
#a57fa3,3,100.648
#a57fa3,3,86.163
#a57fa3,3,71.470
#a57fa3,3,57.070
#a57fa3,3,45.011
#a57fa3,3,37.643
#a57fa3,3,34.059
#a57fa3,3,36.235
#dcd284,4,63.008
#dcd284,4,63.820
#dcd284,4,76.942
#dcd284,4,83.487
#dcd284,4,72.897
#dcd284,4,68.884
#dcd284,4,71.218
#dcd284,4,79.177
#dcd284,4,89.889
#dcd284,4,103.160
#dcd284,4,118.600

AVG_DISTANCE_PX,81.236
