source_obj,source_idx,distance_px
#4f5f83,0,101.316
#4f5f83,0,103.238
#4f5f83,0,108.467
#4f5f83,0,114.826
#4f5f83,0,122.984
#4f5f83,0,85.983
#4f5f83,0,132.076
#4f5f83,0,143.031
#4f5f83,0,152.315
#4f5f83,0,75.213
#4f5f83,0,86.833
#4f5f83,0,99.005
#4f5f83,0,111.803
#4f5f83,0,124.234
#4f5f83,0,137.244
#4f5f83,0,151.648
#6a47ae,1,69.642
#6a47ae,1,69.340
#6a47ae,1,60.539
#6a47ae,1,53.038
#6a47ae,1,46.011
#6a47ae,1,44.294
#6a47ae,1,52.173
#6a47ae,1,66.219
#6a47ae,1,71.701
#9ec3b5,2,29.833
#9ec3b5,2,33.956
#9ec3b5,2,41.195
#9ec3b5,2,52.498
#a57fa3,3,93.005
#a57fa3,3,77.666
#a57fa3,3,62.266
#a57fa3,3,49.244
#a57fa3,3,38.471
#a57fa3,3,75.027
#a57fa3,3,29.833
#a57fa3,3,66.408
#a57fa3,3,32.650
#a57fa3,3,58.310
#a57fa3,3,49.739
#a57fa3,3,44.294
#dcd284,4,66.219
#dcd284,4,77.833
#dcd284,4,67.624
#dcd284,4,84.900
#dcd284,4,76.557
#dcd284,4,75.213
#dcd284,4,79.246
#dcd284,4,87.658
#dcd284,4,99.363
#dcd284,4,113.217
#dcd284,4,127.389

AVG_DISTANCE_PX,80.246
