source_obj,source_idx,distance_px
#4f5f83,0,21.000
#4f5f83,0,8.602
#4f5f83,0,7.071
#4f5f83,0,21.095
#4f5f83,0,20.000
#6a47ae,1,38.601
#6a47ae,1,23.259
#6a47ae,1,8.485
#6a47ae,1,1.000
#6a47ae,1,2.236
#6a47ae,1,2.236
#6a47ae,1,2.236
#6a47ae,1,21.541
#6a47ae,1,6.403
#9ec3b5,2,7.211
#9ec3b5,2,7.071
#9ec3b5,2,8.602
#9ec3b5,2,22.472
#9ec3b5,2,68.154
#9ec3b5,2,19.026
#9ec3b5,2,34.015
#9ec3b5,2,46.840
#a57fa3,3,8.602
#a57fa3,3,8.485
#a57fa3,3,16.763
#a57fa3,3,1.000
#a57fa3,3,6.708
#a57fa3,3,2.236
#a57fa3,3,17.889
#a57fa3,3,13.454
#a57fa3,3,2.236
#a57fa3,3,29.698
#a57fa3,3,42.012
#a57fa3,3,2.236
#a57fa3,3,23.770
#a57fa3,3,26.000
#a57fa3,3,31.385
#a57fa3,3,28.792
#a57fa3,3,41.773
#a57fa3,3,6.403
#dcd284,4,30.463
#dcd284,4,37.014
#dcd284,4,30.265
#dcd284,4,26.683
#dcd284,4,13.454

AVG_DISTANCE_PX,18.766
