source_obj,source_idx,distance_px
#4f5f83,0,5.000
#4f5f83,0,8.062
#4f5f83,0,18.385
#4f5f83,0,44.418
#4f5f83,0,89.022
#4f5f83,0,76.368
#4f5f83,0,63.891
#4f5f83,0,52.498
#4f5f83,0,42.485
#6a47ae,1,20.616
#6a47ae,1,4.000
#9ec3b5,2,17.493
#9ec3b5,2,8.062
#a57fa3,3,37.000
#a57fa3,3,22.204
#a57fa3,3,10.050
#a57fa3,3,17.493
#a57fa3,3,4.000
#dcd284,4,66.940
#dcd284,4,68.007
#dcd284,4,66.000
#dcd284,4,55.036
#dcd284,4,72.367
#dcd284,4,46.861
#dcd284,4,75.273
#dcd284,4,42.521
#dcd284,4,62.610
#dcd284,4,42.485
#dcd284,4,49.649
#dcd284,4,62.008
#dcd284,4,76.420

AVG_DISTANCE_PX,42.814
