source_obj,source_idx,distance_px
#4f5f83,0,146.932
#4f5f83,0,116.730
#4f5f83,0,119.239
#4f5f83,0,100.319
#4f5f83,0,106.738
#4f5f83,0,85.094
#4f5f83,0,99.403
#4f5f83,0,71.309
#4f5f83,0,94.874
#4f5f83,0,68.680
#4f5f83,0,93.434
#4f5f83,0,94.202
#4f5f83,0,69.065
#4f5f83,0,79.404
#6a47ae,1,56.824
#6a47ae,1,42.638
#6a47ae,1,73.348
#6a47ae,1,40.311
#6a47ae,1,49.729
#6a47ae,1,58.009
#6a47ae,1,61.074
#6a47ae,1,48.270
#6a47ae,1,42.720
#6a47ae,1,46.011
#6a47ae,1,56.080
#9ec3b5,2,51.000
#9ec3b5,2,41.037
#9ec3b5,2,34.015
#9ec3b5,2,32.696
#9ec3b5,2,104.000
#9ec3b5,2,88.323
#a57fa3,3,34.015
#a57fa3,3,32.696
#a57fa3,3,38.184
#a57fa3,3,46.011
#a57fa3,3,42.720
#a57fa3,3,56.436
#a57fa3,3,49.649
#a57fa3,3,68.942
#a57fa3,3,56.859
#a57fa3,3,81.908
#a57fa3,3,66.038
#a57fa3,3,96.047
#a57fa3,3,75.743
#a57fa3,3,111.198
#a57fa3,3,88.527
#dcd284,4,99.464
#dcd284,4,85.376
#dcd284,4,75.107
#dcd284,4,69.065
#dcd284,4,68.680
#dcd284,4,84.380
#dcd284,4,73.498
#dcd284,4,70.605
#dcd284,4,40.311

AVG_DISTANCE_PX,70.599
