source_obj,source_idx,distance_px
#4f5f83,0,41.012
#4f5f83,0,40.162
#4f5f83,0,43.324
#4f5f83,0,51.400
#4f5f83,0,64.885
#4f5f83,0,57.974
#4f5f83,0,50.961
#4f5f83,0,43.681
#4f5f83,0,40.200
#4f5f83,0,43.382
#4f5f83,0,50.931
#6a47ae,1,113.230
#6a47ae,1,85.446
#6a47ae,1,71.694
#6a47ae,1,62.650
#6a47ae,1,17.088
#6a47ae,1,4.000
#9ec3b5,2,40.200
#9ec3b5,2,41.110
#9ec3b5,2,48.042
#9ec3b5,2,54.000
#9ec3b5,2,52.612
#9ec3b5,2,61.612
#9ec3b5,2,68.066
#9ec3b5,2,48.374
#9ec3b5,2,73.682
#9ec3b5,2,82.565
#9ec3b5,2,38.328
#9ec3b5,2,38.471
#a57fa3,3,11.705
#a57fa3,3,25.495
#a57fa3,3,43.417
#a57fa3,3,84.386
#a57fa3,3,38.328
#a57fa3,3,64.257
#a57fa3,3,80.920
#a57fa3,3,73.926
#a57fa3,3,44.407
#a57fa3,3,53.339
#a57fa3,3,64.195
#a57fa3,3,77.878
#a57fa3,3,89.811
#a57fa3,3,147.136
#dcd284,4,40.162
#dcd284,4,41.049
#dcd284,4,52.010
#dcd284,4,65.276
#dcd284,4,65.521

AVG_DISTANCE_PX,56.089
