source_obj,source_idx,distance_px
#4f5f83,0,20.591
#4f5f83,0,10.000
#4f5f83,0,11.402
#4f5f83,0,7.616
#4f5f83,0,14.213
#4f5f83,0,41.183
#4f5f83,0,56.462
#4f5f83,0,71.784
#4f5f83,0,87.361
#6a47ae,1,53.151
#6a47ae,1,42.438
#6a47ae,1,33.601
#6a47ae,1,26.306
#9ec3b5,2,5.099
#9ec3b5,2,6.000
#9ec3b5,2,6.708
#9ec3b5,2,30.232
#9ec3b5,2,8.246
#9ec3b5,2,43.863
#9ec3b5,2,12.369
#9ec3b5,2,58.600
#a57fa3,3,50.160
#a57fa3,3,26.306
#a57fa3,3,32.388
#a57fa3,3,5.099
#a57fa3,3,6.708
#a57fa3,3,8.246
#a57fa3,3,12.369
#dcd284,4,7.616
#dcd284,4,14.213
#dcd284,4,24.739
#dcd284,4,38.471
#dcd284,4,52.498

AVG_DISTANCE_PX,28.062
