source_obj,source_idx,distance_px
#4f5f83,0,112.361
#4f5f83,0,97.185
#4f5f83,0,82.055
#4f5f83,0,67.000
#4f5f83,0,51.088
#4f5f83,0,35.511
#4f5f83,0,39.962
#4f5f83,0,73.410
#4f5f83,0,64.413
#4f5f83,0,54.120
#4f5f83,0,45.222
#4f5f83,0,28.284
#4f5f83,0,36.249
#4f5f83,0,28.653
#4f5f83,0,23.000
#6a47ae,1,9.434
#6a47ae,1,23.770
#6a47ae,1,38.013
#9ec3b5,2,36.674
#9ec3b5,2,35.511
#9ec3b5,2,7.810
#9ec3b5,2,46.872
#a57fa3,3,14.142
#a57fa3,3,5.000
#a57fa3,3,6.083
#a57fa3,3,7.810
#dcd284,4,26.249
#dcd284,4,34.409
#dcd284,4,26.401
#dcd284,4,46.861
#dcd284,4,23.000
#dcd284,4,29.000
#dcd284,4,37.162
#dcd284,4,45.222
#dcd284,4,55.785
#dcd284,4,67.082
#dcd284,4,79.057
#dcd284,4,91.591
#dcd284,4,92.650
#dcd284,4,122.025

AVG_DISTANCE_PX,46.153
