source_obj,source_idx,distance_px
#4f5f83,0,30.676
#4f5f83,0,15.620
#4f5f83,0,1.414
#4f5f83,0,2.236
#4f5f83,0,18.974
#4f5f83,0,6.325
#6a47ae,1,26.000
#6a47ae,1,13.601
#6a47ae,1,1.000
#6a47ae,1,2.236
#6a47ae,1,5.831
#9ec3b5,2,6.000
#a57fa3,3,1.000
#a57fa3,3,2.236
#a57fa3,3,15.556
#a57fa3,3,11.180
#a57fa3,3,7.810
#a57fa3,3,5.831
#dcd284,4,8.000
#dcd284,4,7.211
#dcd284,4,8.544
#dcd284,4,4.472
#dcd284,4,1.414
#dcd284,4,2.236
#dcd284,4,7.810
#dcd284,4,11.180
#dcd284,4,6.325

AVG_DISTANCE_PX,8.545
