source_obj,source_idx,distance_px
#4f5f83,0,19.000
#4f5f83,0,20.025
#4f5f83,0,25.612
#4f5f83,0,16.125
#4f5f83,0,16.125
#4f5f83,0,24.166
#4f5f83,0,33.287
#4f5f83,0,44.272
#4f5f83,0,56.365
#4f5f83,0,99.459
#6a47ae,1,55.172
#6a47ae,1,43.932
#6a47ae,1,32.757
#6a47ae,1,27.019
#6a47ae,1,31.064
#6a47ae,1,24.207
#6a47ae,1,19.000
#9ec3b5,2,11.402
#9ec3b5,2,12.649
#9ec3b5,2,24.759
#9ec3b5,2,14.560
#9ec3b5,2,16.763
#9ec3b5,2,66.370
#9ec3b5,2,79.202
#a57fa3,3,53.038
#a57fa3,3,27.019
#a57fa3,3,30.529
#a57fa3,3,36.056
#a57fa3,3,23.087
#a57fa3,3,11.402
#a57fa3,3,14.560
#a57fa3,3,16.763
#a57fa3,3,25.298
#dcd284,4,17.493
#dcd284,4,16.125
#dcd284,4,16.125
#dcd284,4,25.554
#dcd284,4,36.674
#dcd284,4,49.396
#dcd284,4,62.817
#dcd284,4,76.896
#dcd284,4,91.761

AVG_DISTANCE_PX,34.378
