source_obj,source_idx,distance_px
#4f5f83,0,125.801
#4f5f83,0,112.294
#4f5f83,0,100.955
#4f5f83,0,89.376
#4f5f83,0,80.056
#4f5f83,0,71.505
#4f5f83,0,62.936
#4f5f83,0,55.227
#4f5f83,0,50.606
#4f5f83,0,59.464
#4f5f83,0,74.465
#4f5f83,0,81.006
#4f5f83,0,121.511
#4f5f83,0,107.517
#4f5f83,0,94.921
#4f5f83,0,82.024
#4f5f83,0,71.218
#6a47ae,1,31.321
#6a47ae,1,30.676
#6a47ae,1,17.029
#6a47ae,1,10.770
#6a47ae,1,6.083
#6a47ae,1,11.402
#6a47ae,1,17.493
#6a47ae,1,39.294
#6a47ae,1,51.039
#6a47ae,1,72.615
#6a47ae,1,84.481
#9ec3b5,2,68.264
#9ec3b5,2,19.209
#9ec3b5,2,60.440
#9ec3b5,2,26.306
#9ec3b5,2,51.662
#9ec3b5,2,39.115
#9ec3b5,2,50.606
#a57fa3,3,64.630
#a57fa3,3,52.010
#a57fa3,3,37.483
#a57fa3,3,26.077
#a57fa3,3,19.209
#a57fa3,3,10.770
#a57fa3,3,6.083
#a57fa3,3,11.402
#a57fa3,3,17.117
#dcd284,4,83.355
#dcd284,4,83.006
#dcd284,4,87.596
#dcd284,4,74.518
#dcd284,4,80.062
#dcd284,4,71.218
#dcd284,4,70.214
#dcd284,4,74.686
#dcd284,4,82.280
#dcd284,4,93.059
#dcd284,4,105.233
#dcd284,4,119.004
#dcd284,4,133.034

AVG_DISTANCE_PX,61.943
