source_obj,source_idx,distance_px
#4f5f83,0,164.469
#4f5f83,0,150.572
#4f5f83,0,140.577
#4f5f83,0,131.488
#4f5f83,0,180.205
#4f5f83,0,122.984
#4f5f83,0,166.148
#4f5f83,0,115.663
#4f5f83,0,150.944
#4f5f83,0,109.225
#4f5f83,0,137.637
#4f5f83,0,105.551
#4f5f83,0,123.713
#4f5f83,0,108.784
#4f5f83,0,85.866
#4f5f83,0,96.664
#4f5f83,0,75.313
#4f5f83,0,83.169
#4f5f83,0,70.385
#6a47ae,1,45.541
#6a47ae,1,43.012
#6a47ae,1,46.819
#6a47ae,1,57.140
#6a47ae,1,47.011
#6a47ae,1,65.521
#6a47ae,1,67.779
#6a47ae,1,65.031
#6a47ae,1,76.531
#6a47ae,1,84.900
#9ec3b5,2,34.525
#9ec3b5,2,31.623
#9ec3b5,2,38.833
#9ec3b5,2,49.041
#9ec3b5,2,59.034
#a57fa3,3,107.168
#a57fa3,3,91.548
#a57fa3,3,64.288
#a57fa3,3,51.264
#a57fa3,3,40.224
#a57fa3,3,35.228
#a57fa3,3,31.623
#a57fa3,3,40.262
#a57fa3,3,73.239
#a57fa3,3,62.610
#a57fa3,3,52.631
#a57fa3,3,43.012
#a57fa3,3,44.272
#dcd284,4,74.632
#dcd284,4,74.887
#dcd284,4,85.440
#dcd284,4,70.385
#dcd284,4,72.180
#dcd284,4,75.664
#dcd284,4,80.000
#dcd284,4,65.031
#dcd284,4,90.796
#dcd284,4,104.346

AVG_DISTANCE_PX,81.797
