source_obj,source_idx,distance_px
#4f5f83,0,79.120
#4f5f83,0,105.361
#4f5f83,0,109.330
#4f5f83,0,69.426
#4f5f83,0,115.070
#4f5f83,0,122.332
#4f5f83,0,77.104
#4f5f83,0,130.863
#4f5f83,0,87.824
#4f5f83,0,141.566
#4f5f83,0,101.079
#4f5f83,0,114.039
#4f5f83,0,151.634
#4f5f83,0,127.393
#4f5f83,0,141.004
#4f5f83,0,154.208
#4f5f83,0,167.765
#4f5f83,0,181.463
#6a47ae,1,76.538
#6a47ae,1,75.895
#6a47ae,1,64.031
#6a47ae,1,52.000
#6a47ae,1,44.011
#6a47ae,1,42.521
#6a47ae,1,49.396
#6a47ae,1,62.769
#6a47ae,1,104.062
#6a47ae,1,89.107
#6a47ae,1,63.569
#6a47ae,1,78.102
#6a47ae,1,66.888
#9ec3b5,2,47.170
#9ec3b5,2,34.015
#9ec3b5,2,33.015
#9ec3b5,2,39.925
#9ec3b5,2,50.804
#9ec3b5,2,62.225
#a57fa3,3,73.878
#a57fa3,3,61.522
#a57fa3,3,73.926
#a57fa3,3,47.802
#a57fa3,3,63.891
#a57fa3,3,39.925
#a57fa3,3,53.824
#a57fa3,3,34.015
#a57fa3,3,45.453
#a57fa3,3,33.015
#a57fa3,3,42.521
#dcd284,4,63.569
#dcd284,4,64.195
#dcd284,4,75.133
#dcd284,4,84.172
#dcd284,4,73.007
#dcd284,4,69.426
#dcd284,4,72.090
#dcd284,4,80.709
#dcd284,4,92.849
#dcd284,4,106.066

AVG_DISTANCE_PX,80.407
