source_obj,source_idx,distance_px
#4f5f83,0,51.313
#4f5f83,0,39.623
#4f5f83,0,32.650
#4f5f83,0,43.566
#4f5f83,0,55.000
#4f5f83,0,66.648
#4f5f83,0,80.777
#4f5f83,0,93.915
#4f5f83,0,106.775
#4f5f83,0,132.740
#4f5f83,0,121.116
#4f5f83,0,142.201
#4f5f83,0,152.306
#6a47ae,1,48.918
#6a47ae,1,38.275
#6a47ae,1,70.328
#6a47ae,1,30.594
#6a47ae,1,56.223
#6a47ae,1,31.575
#6a47ae,1,41.195
#6a47ae,1,48.270
#9ec3b5,2,25.807
#9ec3b5,2,27.203
#9ec3b5,2,27.459
#9ec3b5,2,57.801
#9ec3b5,2,33.136
#9ec3b5,2,71.847
#9ec3b5,2,41.304
#9ec3b5,2,88.238
#a57fa3,3,43.105
#a57fa3,3,30.594
#a57fa3,3,31.575
#a57fa3,3,55.714
#a57fa3,3,40.792
#a57fa3,3,30.067
#a57fa3,3,25.807
#a57fa3,3,27.459
#a57fa3,3,34.986
#dcd284,4,48.415
#dcd284,4,48.270
#dcd284,4,38.079
#dcd284,4,32.650
#dcd284,4,38.897
#dcd284,4,51.245
#dcd284,4,65.734
#dcd284,4,79.762

AVG_DISTANCE_PX,56.086
