source_obj,source_idx,distance_px
#4f5f83,0,60.008
#4f5f83,0,41.437
#4f5f83,0,48.703
#4f5f83,0,56.613
#4f5f83,0,84.309
#4f5f83,0,76.158
#4f5f83,0,68.447
#4f5f83,0,61.392
#4f5f83,0,58.034
#4f5f83,0,59.481
#4f5f83,0,64.140
#6a47ae,1,102.927
#6a47ae,1,72.560
#6a47ae,1,60.539
#6a47ae,1,56.436
#6a47ae,1,15.000
#6a47ae,1,32.696
#6a47ae,1,5.657
#6a47ae,1,12.000
#9ec3b5,2,58.034
#9ec3b5,2,58.078
#9ec3b5,2,66.008
#9ec3b5,2,59.076
#9ec3b5,2,74.525
#9ec3b5,2,83.024
#9ec3b5,2,48.260
#9ec3b5,2,91.788
#9ec3b5,2,98.509
#9ec3b5,2,39.812
#9ec3b5,2,37.443
#a57fa3,3,5.657
#a57fa3,3,8.246
#a57fa3,3,12.000
#a57fa3,3,20.100
#a57fa3,3,30.676
#a57fa3,3,46.141
#a57fa3,3,43.909
#a57fa3,3,37.443
#a57fa3,3,79.158
#a57fa3,3,90.736
#a57fa3,3,40.792
#a57fa3,3,50.160
#a57fa3,3,59.481
#a57fa3,3,71.805
#a57fa3,3,83.815
#a57fa3,3,98.489
#a57fa3,3,126.127
#a57fa3,3,141.524
#dcd284,4,46.819
#dcd284,4,41.437
#dcd284,4,46.000
#dcd284,4,57.219
#dcd284,4,49.659
#dcd284,4,62.626

AVG_DISTANCE_PX,57.428
