source_obj,source_idx,distance_px
#4f5f83,0,118.406
#4f5f83,0,108.559
#4f5f83,0,101.769
#4f5f83,0,67.469
#4f5f83,0,52.498
#4f5f83,0,45.122
#4f5f83,0,50.249
#6a47ae,1,31.145
#6a47ae,1,21.840
#6a47ae,1,52.038
#6a47ae,1,13.000
#6a47ae,1,63.127
#6a47ae,1,10.770
#6a47ae,1,74.706
#6a47ae,1,16.155
#6a47ae,1,65.146
#6a47ae,1,29.000
#6a47ae,1,57.245
#6a47ae,1,41.617
#6a47ae,1,52.154
#6a47ae,1,56.436
#6a47ae,1,51.196
#6a47ae,1,55.543
#6a47ae,1,85.615
#6a47ae,1,59.059
#6a47ae,1,65.947
#9ec3b5,2,46.648
#9ec3b5,2,28.792
#9ec3b5,2,19.416
#9ec3b5,2,31.385
#9ec3b5,2,8.246
#9ec3b5,2,8.062
#a57fa3,3,8.246
#a57fa3,3,9.055
#a57fa3,3,8.062
#a57fa3,3,19.000
#a57fa3,3,28.178
#a57fa3,3,41.231
#a57fa3,3,53.759
#a57fa3,3,81.841
#a57fa3,3,94.641
#a57fa3,3,109.877
#a57fa3,3,57.871
#a57fa3,3,51.196
#a57fa3,3,55.082
#a57fa3,3,65.069
#a57fa3,3,75.326
#a57fa3,3,85.843
#a57fa3,3,97.005
#a57fa3,3,108.296
#dcd284,4,23.770
#dcd284,4,13.000
#dcd284,4,10.770
#dcd284,4,16.155

AVG_DISTANCE_PX,50.030
