source_obj,source_idx,distance_px
#4f5f83,0,40.792
#4f5f83,0,40.853
#4f5f83,0,38.910
#4f5f83,0,33.302
#4f5f83,0,31.953
#4f5f83,0,45.541
#4f5f83,0,38.053
#4f5f83,0,36.401
#4f5f83,0,29.000
#4f5f83,0,29.833
#4f5f83,0,76.236
#4f5f83,0,35.735
#4f5f83,0,42.107
#4f5f83,0,80.081
#6a47ae,1,94.763
#6a47ae,1,58.181
#6a47ae,1,50.695
#6a47ae,1,43.681
#6a47ae,1,40.200
#6a47ae,1,59.034
#6a47ae,1,37.054
#6a47ae,1,42.154
#6a47ae,1,31.321
#6a47ae,1,32.280
#9ec3b5,2,31.257
#9ec3b5,2,36.892
#9ec3b5,2,29.000
#9ec3b5,2,35.735
#9ec3b5,2,42.638
#9ec3b5,2,49.204
#9ec3b5,2,59.034
#a57fa3,3,48.795
#a57fa3,3,47.043
#a57fa3,3,36.056
#a57fa3,3,40.200
#a57fa3,3,42.755
#a57fa3,3,40.792
#a57fa3,3,45.177
#a57fa3,3,43.566
#a57fa3,3,30.265
#a57fa3,3,38.910
#a57fa3,3,37.054
#a57fa3,3,39.825
#a57fa3,3,31.257
#a57fa3,3,31.953
#dcd284,4,31.321
#dcd284,4,32.016
#dcd284,4,32.280
#dcd284,4,59.093
#dcd284,4,72.945
#dcd284,4,88.204
#dcd284,4,102.201
#dcd284,4,147.187

AVG_DISTANCE_PX,46.996
