source_obj,source_idx,distance_px
#4f5f83,0,69.893
#4f5f83,0,70.178
#4f5f83,0,82.735
#4f5f83,0,75.027
#4f5f83,0,72.007
#4f5f83,0,77.006
#4f5f83,0,73.756
#4f5f83,0,74.000
#4f5f83,0,73.410
#4f5f83,0,77.466
#4f5f83,0,76.485
#4f5f83,0,89.185
#4f5f83,0,82.006
#4f5f83,0,104.547
#4f5f83,0,90.670
#4f5f83,0,117.644
#4f5f83,0,99.985
#4f5f83,0,108.503
#6a47ae,1,94.414
#6a47ae,1,93.059
#6a47ae,1,67.067
#6a47ae,1,58.694
#6a47ae,1,49.820
#6a47ae,1,45.891
#6a47ae,1,41.304
#6a47ae,1,42.059
#6a47ae,1,59.034
#6a47ae,1,48.754
#6a47ae,1,50.160
#6a47ae,1,46.174
#9ec3b5,2,31.906
#9ec3b5,2,38.079
#9ec3b5,2,46.690
#9ec3b5,2,109.124
#a57fa3,3,66.483
#a57fa3,3,54.332
#a57fa3,3,60.539
#a57fa3,3,46.390
#a57fa3,3,46.861
#a57fa3,3,41.304
#a57fa3,3,35.228
#a57fa3,3,31.906
#a57fa3,3,33.136
#dcd284,4,46.174
#dcd284,4,47.096
#dcd284,4,54.332
#dcd284,4,74.000
#dcd284,4,80.231
#dcd284,4,100.439
#dcd284,4,89.944
#dcd284,4,129.356
#dcd284,4,101.139
#dcd284,4,143.924
#dcd284,4,114.162
#dcd284,4,157.918
#dcd284,4,129.244

AVG_DISTANCE_PX,73.587
