source_obj,source_idx,distance_px
#4f5f83,0,149.603
#4f5f83,0,138.716
#4f5f83,0,163.918
#4f5f83,0,129.120
#4f5f83,0,149.656
#4f5f83,0,122.000
#4f5f83,0,115.213
#4f5f83,0,122.184
#4f5f83,0,111.072
#4f5f83,0,108.669
#4f5f83,0,106.471
#4f5f83,0,96.799
#4f5f83,0,83.241
#4f5f83,0,73.824
#4f5f83,0,79.310
#6a47ae,1,72.897
#6a47ae,1,72.471
#6a47ae,1,59.615
#6a47ae,1,50.220
#6a47ae,1,72.346
#6a47ae,1,48.600
#6a47ae,1,81.566
#6a47ae,1,53.824
#6a47ae,1,94.493
#6a47ae,1,63.695
#6a47ae,1,73.348
#9ec3b5,2,56.400
#9ec3b5,2,43.829
#9ec3b5,2,33.541
#9ec3b5,2,28.160
#a57fa3,3,28.160
#a57fa3,3,29.411
#a57fa3,3,31.780
#a57fa3,3,42.059
#a57fa3,3,50.090
#a57fa3,3,63.246
#a57fa3,3,75.928
#a57fa3,3,89.872
#a57fa3,3,104.661
#a57fa3,3,48.600
#a57fa3,3,50.606
#a57fa3,3,58.258
#a57fa3,3,65.765
#a57fa3,3,76.217
#a57fa3,3,86.006
#dcd284,4,98.234
#dcd284,4,86.267
#dcd284,4,99.639
#dcd284,4,77.421
#dcd284,4,112.894
#dcd284,4,73.824
#dcd284,4,128.160
#dcd284,4,75.928
#dcd284,4,85.212
#dcd284,4,83.006
#dcd284,4,72.346

AVG_DISTANCE_PX,81.221
