source_obj,source_idx,distance_px
#4f5f83,0,146.086
#4f5f83,0,129.190
#4f5f83,0,52.498
#4f5f83,0,45.891
#4f5f83,0,50.606
#4f5f83,0,60.415
#4f5f83,0,98.838
#4f5f83,0,89.944
#4f5f83,0,81.597
#4f5f83,0,75.802
#4f5f83,0,73.171
#4f5f83,0,71.218
#4f5f83,0,73.763
#6a47ae,1,73.007
#6a47ae,1,63.789
#6a47ae,1,62.290
#6a47ae,1,58.189
#6a47ae,1,20.100
#6a47ae,1,15.556
#6a47ae,1,20.809
#9ec3b5,2,69.376
#9ec3b5,2,68.154
#9ec3b5,2,57.140
#9ec3b5,2,91.241
#9ec3b5,2,99.850
#9ec3b5,2,49.497
#9ec3b5,2,108.462
#9ec3b5,2,118.258
#9ec3b5,2,41.437
#9ec3b5,2,37.216
#a57fa3,3,15.556
#a57fa3,3,15.620
#a57fa3,3,20.809
#a57fa3,3,28.000
#a57fa3,3,40.804
#a57fa3,3,46.065
#a57fa3,3,53.759
#a57fa3,3,37.216
#a57fa3,3,40.447
#a57fa3,3,49.497
#a57fa3,3,56.569
#a57fa3,3,81.541
#a57fa3,3,111.508
#a57fa3,3,125.399
#a57fa3,3,140.346
#dcd284,4,56.586
#dcd284,4,46.648
#dcd284,4,45.891
#dcd284,4,76.322
#dcd284,4,54.148
#dcd284,4,66.030
#dcd284,4,71.589
#dcd284,4,56.859

AVG_DISTANCE_PX,64.917
