source_obj,source_idx,distance_px
#4f5f83,0,57.271
#4f5f83,0,56.223
#4f5f83,0,51.923
#4f5f83,0,47.011
#4f5f83,0,60.745
#4f5f83,0,44.944
#4f5f83,0,49.041
#4f5f83,0,56.613
#4f5f83,0,55.082
#4f5f83,0,54.918
#6a47ae,1,100.005
#6a47ae,1,57.689
#6a47ae,1,48.104
#6a47ae,1,44.011
#6a47ae,1,42.379
#6a47ae,1,28.460
#6a47ae,1,14.422
#6a47ae,1,11.180
#6a47ae,1,13.416
#6a47ae,1,39.598
#6a47ae,1,18.358
#6a47ae,1,26.833
#9ec3b5,2,44.944
#9ec3b5,2,46.239
#9ec3b5,2,53.085
#9ec3b5,2,58.822
#9ec3b5,2,66.731
#9ec3b5,2,78.243
#9ec3b5,2,90.521
#9ec3b5,2,51.478
#9ec3b5,2,43.932
#9ec3b5,2,40.608
#9ec3b5,2,41.593
#9ec3b5,2,120.337
#a57fa3,3,14.422
#a57fa3,3,14.765
#a57fa3,3,54.918
#a57fa3,3,50.160
#a57fa3,3,11.180
#a57fa3,3,65.490
#a57fa3,3,40.608
#a57fa3,3,13.416
#a57fa3,3,41.593
#a57fa3,3,18.358
#a57fa3,3,109.005
#a57fa3,3,27.785
#a57fa3,3,43.738
#a57fa3,3,40.262
#a57fa3,3,51.430
#a57fa3,3,64.900
#a57fa3,3,77.233
#a57fa3,3,91.220
#a57fa3,3,104.890
#a57fa3,3,119.633
#dcd284,4,75.186
#dcd284,4,62.032
#dcd284,4,72.801
#dcd284,4,56.223
#dcd284,4,67.268
#dcd284,4,60.828
#dcd284,4,55.731
#dcd284,4,72.250

AVG_DISTANCE_PX,53.098
