source_obj,source_idx,distance_px
#4f5f83,0,84.504
#4f5f83,0,83.570
#4f5f83,0,73.376
#4f5f83,0,67.535
#4f5f83,0,104.809
#4f5f83,0,79.057
#4f5f83,0,108.407
#4f5f83,0,92.195
#4f5f83,0,113.846
#4f5f83,0,105.209
#4f5f83,0,120.420
#4f5f83,0,117.796
#4f5f83,0,128.472
#4f5f83,0,132.276
#4f5f83,0,138.196
#4f5f83,0,145.691
#4f5f83,0,148.125
#4f5f83,0,159.289
#4f5f83,0,160.016
#4f5f83,0,173.243
#6a47ae,1,74.431
#6a47ae,1,62.394
#6a47ae,1,52.393
#6a47ae,1,43.417
#6a47ae,1,89.006
#6a47ae,1,40.311
#6a47ae,1,46.098
#6a47ae,1,63.789
#6a47ae,1,57.775
#6a47ae,1,61.270
#9ec3b5,2,33.242
#9ec3b5,2,32.696
#9ec3b5,2,33.302
#9ec3b5,2,41.773
#9ec3b5,2,49.659
#9ec3b5,2,59.908
#a57fa3,3,71.568
#a57fa3,3,60.745
#a57fa3,3,49.497
#a57fa3,3,92.195
#a57fa3,3,42.202
#a57fa3,3,78.000
#a57fa3,3,40.311
#a57fa3,3,64.195
#a57fa3,3,51.971
#a57fa3,3,41.231
#a57fa3,3,35.355
#a57fa3,3,32.696
#a57fa3,3,38.910
#dcd284,4,61.270
#dcd284,4,61.741
#dcd284,4,72.801
#dcd284,4,78.746
#dcd284,4,70.292
#dcd284,4,67.535
#dcd284,4,72.277
#dcd284,4,82.219
#dcd284,4,94.048
#dcd284,4,108.559
#dcd284,4,123.179

AVG_DISTANCE_PX,79.484
