source_obj,source_idx,distance_px
#4f5f83,0,5.385
#4f5f83,0,7.280
#4f5f83,0,8.000
#4f5f83,0,11.402
#4f5f83,0,20.000
#4f5f83,0,32.249
#4f5f83,0,43.738
#6a47ae,1,55.227
#6a47ae,1,75.802
#6a47ae,1,42.953
#6a47ae,1,65.765
#6a47ae,1,30.610
#6a47ae,1,54.644
#6a47ae,1,19.313
#6a47ae,1,46.487
#6a47ae,1,52.924
#9ec3b5,2,9.000
#9ec3b5,2,10.050
#9ec3b5,2,12.000
#9ec3b5,2,13.038
#9ec3b5,2,22.023
#9ec3b5,2,22.091
#9ec3b5,2,33.526
#9ec3b5,2,48.301
#9ec3b5,2,62.626
#a57fa3,3,30.017
#a57fa3,3,19.313
#a57fa3,3,23.770
#a57fa3,3,57.983
#a57fa3,3,44.688
#a57fa3,3,17.804
#a57fa3,3,9.000
#a57fa3,3,12.000
#a57fa3,3,13.038
#dcd284,4,6.325
#dcd284,4,52.498
#dcd284,4,7.211
#dcd284,4,39.408
#dcd284,4,26.401
#dcd284,4,15.620

AVG_DISTANCE_PX,29.488
