source_obj,source_idx,distance_px
#4f5f83,0,89.811
#4f5f83,0,87.801
#4f5f83,0,105.171
#4f5f83,0,110.218
#4f5f83,0,116.056
#4f5f83,0,123.907
#4f5f83,0,134.112
#4f5f83,0,142.888
#4f5f83,0,77.337
#4f5f83,0,155.039
#4f5f83,0,69.462
#4f5f83,0,80.994
#4f5f83,0,93.022
#4f5f83,0,106.405
#4f5f83,0,120.806
#4f5f83,0,134.373
#4f5f83,0,163.049
#6a47ae,1,67.119
#6a47ae,1,66.851
#6a47ae,1,81.056
#6a47ae,1,55.866
#6a47ae,1,45.453
#6a47ae,1,41.340
#6a47ae,1,47.074
#6a47ae,1,59.034
#6a47ae,1,64.637
#6a47ae,1,65.192
#6a47ae,1,76.551
#6a47ae,1,101.020
#6a47ae,1,85.907
#9ec3b5,2,33.615
#9ec3b5,2,34.000
#9ec3b5,2,39.115
#9ec3b5,2,47.854
#9ec3b5,2,59.237
#a57fa3,3,100.802
#a57fa3,3,85.983
#a57fa3,3,71.694
#a57fa3,3,45.607
#a57fa3,3,39.013
#a57fa3,3,33.615
#a57fa3,3,78.447
#a57fa3,3,34.000
#a57fa3,3,67.476
#a57fa3,3,56.321
#a57fa3,3,48.021
#a57fa3,3,41.340
#dcd284,4,64.637
#dcd284,4,66.030
#dcd284,4,77.078
#dcd284,4,82.037
#dcd284,4,72.422
#dcd284,4,69.462
#dcd284,4,71.505
#dcd284,4,79.812
#dcd284,4,90.554
#dcd284,4,105.551

AVG_DISTANCE_PX,78.294
