source_obj,source_idx,distance_px
#4f5f83,0,127.475
#4f5f83,0,115.004
#4f5f83,0,103.310
#4f5f83,0,91.049
#4f5f83,0,80.062
#4f5f83,0,99.141
#4f5f83,0,80.231
#4f5f83,0,87.092
#4f5f83,0,82.638
#4f5f83,0,75.326
#4f5f83,0,64.008
#4f5f83,0,58.052
#4f5f83,0,53.600
#6a47ae,1,10.440
#6a47ae,1,11.705
#6a47ae,1,5.000
#6a47ae,1,24.083
#6a47ae,1,44.643
#6a47ae,1,53.935
#6a47ae,1,6.083
#6a47ae,1,96.840
#6a47ae,1,94.048
#6a47ae,1,87.006
#6a47ae,1,86.493
#6a47ae,1,93.920
#9ec3b5,2,19.313
#9ec3b5,2,29.120
#9ec3b5,2,13.038
#9ec3b5,2,8.062
#a57fa3,3,40.719
#a57fa3,3,11.402
#a57fa3,3,8.062
#a57fa3,3,29.547
#a57fa3,3,18.601
#a57fa3,3,10.440
#a57fa3,3,5.000
#a57fa3,3,10.050
#a57fa3,3,11.045
#a57fa3,3,7.000
#a57fa3,3,8.000
#a57fa3,3,14.560
#dcd284,4,59.540
#dcd284,4,53.600
#dcd284,4,60.902
#dcd284,4,71.063
#dcd284,4,55.036
#dcd284,4,83.451
#dcd284,4,63.063
#dcd284,4,97.185
#dcd284,4,111.036
#dcd284,4,75.133
#dcd284,4,124.483
#dcd284,4,90.802
#dcd284,4,86.493

AVG_DISTANCE_PX,55.684
