source_obj,source_idx,distance_px
#4f5f83,0,154.042
#4f5f83,0,152.765
#4f5f83,0,141.873
#4f5f83,0,132.563
#4f5f83,0,149.857
#4f5f83,0,123.968
#4f5f83,0,136.473
#4f5f83,0,116.499
#4f5f83,0,109.371
#4f5f83,0,110.860
#4f5f83,0,105.119
#4f5f83,0,98.082
#4f5f83,0,102.772
#4f5f83,0,86.400
#4f5f83,0,75.240
#4f5f83,0,86.833
#4f5f83,0,75.166
#6a47ae,1,74.250
#6a47ae,1,73.790
#6a47ae,1,68.411
#6a47ae,1,56.859
#6a47ae,1,71.840
#6a47ae,1,48.415
#6a47ae,1,48.260
#6a47ae,1,80.660
#6a47ae,1,55.973
#6a47ae,1,94.366
#6a47ae,1,63.695
#9ec3b5,2,47.011
#9ec3b5,2,39.459
#9ec3b5,2,34.015
#9ec3b5,2,25.000
#a57fa3,3,25.000
#a57fa3,3,26.019
#a57fa3,3,26.077
#a57fa3,3,35.777
#a57fa3,3,46.098
#a57fa3,3,59.464
#a57fa3,3,48.260
#a57fa3,3,52.498
#a57fa3,3,60.828
#a57fa3,3,68.096
#a57fa3,3,77.175
#dcd284,4,96.675
#dcd284,4,98.082
#dcd284,4,85.586
#dcd284,4,111.503
#dcd284,4,77.666
#dcd284,4,125.399
#dcd284,4,75.166
#dcd284,4,76.322
#dcd284,4,85.907
#dcd284,4,84.054
#dcd284,4,71.840

AVG_DISTANCE_PX,80.618
