source_obj,source_idx,distance_px
#4f5f83,0,22.825
#6a47ae,1,40.608
#6a47ae,1,1.000
#6a47ae,1,24.000
#6a47ae,1,1.000
#9ec3b5,2,50.249
#9ec3b5,2,51.352
#9ec3b5,2,47.127
#9ec3b5,2,34.000
#9ec3b5,2,18.439
#9ec3b5,2,7.616
#9ec3b5,2,52.697
#9ec3b5,2,11.402
#9ec3b5,2,54.672
#9ec3b5,2,24.597
#9ec3b5,2,61.270
#9ec3b5,2,70.605
#a57fa3,3,14.866
#a57fa3,3,1.000
#a57fa3,3,45.880
#a57fa3,3,1.000
#a57fa3,3,23.022
#a57fa3,3,24.000
#a57fa3,3,25.080
#a57fa3,3,7.616
#a57fa3,3,11.402
#a57fa3,3,66.611
#dcd284,4,6.403
#dcd284,4,7.810
#dcd284,4,5.385
#dcd284,4,53.038
#dcd284,4,12.649

AVG_DISTANCE_PX,27.476
