source_obj,source_idx,distance_px
#4f5f83,0,175.094
#4f5f83,0,173.954
#4f5f83,0,159.138
#4f5f83,0,144.499
#4f5f83,0,131.095
#4f5f83,0,159.248
#4f5f83,0,116.726
#4f5f83,0,102.176
#4f5f83,0,145.000
#4f5f83,0,89.006
#4f5f83,0,132.774
#4f5f83,0,75.425
#4f5f83,0,123.794
#4f5f83,0,66.483
#4f5f83,0,115.000
#4f5f83,0,108.780
#4f5f83,0,70.342
#4f5f83,0,104.547
#4f5f83,0,101.637
#4f5f83,0,82.462
#6a47ae,1,80.449
#6a47ae,1,70.036
#6a47ae,1,66.851
#6a47ae,1,64.257
#6a47ae,1,62.241
#6a47ae,1,49.930
#6a47ae,1,43.278
#6a47ae,1,41.110
#6a47ae,1,46.239
#9ec3b5,2,58.258
#9ec3b5,2,53.824
#9ec3b5,2,47.413
#9ec3b5,2,43.658
#9ec3b5,2,39.623
#9ec3b5,2,37.014
#9ec3b5,2,34.525
#9ec3b5,2,32.140
#9ec3b5,2,38.471
#a57fa3,3,35.903
#a57fa3,3,43.278
#a57fa3,3,41.110
#a57fa3,3,32.140
#a57fa3,3,49.930
#a57fa3,3,37.000
#a57fa3,3,57.801
#a57fa3,3,45.000
#a57fa3,3,67.978
#a57fa3,3,57.315
#a57fa3,3,80.324
#a57fa3,3,71.840
#dcd284,4,97.837
#dcd284,4,84.404
#dcd284,4,73.355
#dcd284,4,66.483
#dcd284,4,67.030
#dcd284,4,72.993
#dcd284,4,84.380
#dcd284,4,72.945
#dcd284,4,64.257

AVG_DISTANCE_PX,77.793
