source_obj,source_idx,distance_px
#4f5f83,0,75.769
#4f5f83,0,12.042
#4f5f83,0,15.133
#4f5f83,0,17.029
#4f5f83,0,32.016
#4f5f83,0,30.000
#6a47ae,1,46.325
#6a47ae,1,33.242
#6a47ae,1,23.409
#6a47ae,1,16.279
#6a47ae,1,17.720
#6a47ae,1,12.166
#6a47ae,1,20.248
#6a47ae,1,47.518
#9ec3b5,2,23.601
#9ec3b5,2,7.810
#9ec3b5,2,1.000
#9ec3b5,2,11.180
#9ec3b5,2,21.213
#9ec3b5,2,35.341
#9ec3b5,2,49.649
#9ec3b5,2,64.405
#9ec3b5,2,79.120
#a57fa3,3,12.042
#a57fa3,3,13.153
#a57fa3,3,15.133
#a57fa3,3,18.248
#a57fa3,3,18.439
#a57fa3,3,7.810
#a57fa3,3,1.000
#a57fa3,3,33.541
#a57fa3,3,21.840
#a57fa3,3,31.765
#a57fa3,3,32.016
#a57fa3,3,30.000
#a57fa3,3,36.249
#a57fa3,3,46.098
#a57fa3,3,11.180
#a57fa3,3,32.650
#a57fa3,3,17.029
#a57fa3,3,38.910
#a57fa3,3,28.862
#a57fa3,3,48.104
#dcd284,4,16.279
#dcd284,4,17.720
#dcd284,4,15.264
#dcd284,4,12.166

AVG_DISTANCE_PX,26.547
