source_obj,source_idx,distance_px
#4f5f83,0,13.000
#4f5f83,0,3.162
#4f5f83,0,7.071
#4f5f83,0,3.162
#4f5f83,0,18.028
#4f5f83,0,26.926
#4f5f83,0,41.785
#4f5f83,0,57.974
#6a47ae,1,27.203
#6a47ae,1,27.203
#9ec3b5,2,5.000
#9ec3b5,2,8.246
#9ec3b5,2,17.029
#9ec3b5,2,31.305
#9ec3b5,2,46.239
#a57fa3,3,27.203
#a57fa3,3,27.893
#a57fa3,3,8.246
#a57fa3,3,5.385
#dcd284,4,3.162
#dcd284,4,3.606
#dcd284,4,3.162
#dcd284,4,15.232
#dcd284,4,29.275
#dcd284,4,46.043

AVG_DISTANCE_PX,20.102
