source_obj,source_idx,distance_px
#4f5f83,0,105.380
#4f5f83,0,111.973
#4f5f83,0,89.828
#4f5f83,0,75.928
#4f5f83,0,83.241
#4f5f83,0,65.192
#4f5f83,0,71.694
#4f5f83,0,55.973
#4f5f83,0,61.587
#4f5f83,0,45.000
#4f5f83,0,51.884
#4f5f83,0,39.623
#4f5f83,0,48.918
#6a47ae,1,10.770
#6a47ae,1,11.180
#6a47ae,1,20.248
#6a47ae,1,52.555
#6a47ae,1,22.136
#6a47ae,1,42.379
#6a47ae,1,21.471
#6a47ae,1,39.623
#6a47ae,1,49.396
#6a47ae,1,9.849
#6a47ae,1,2.236
#6a47ae,1,69.721
#6a47ae,1,5.831
#6a47ae,1,71.253
#6a47ae,1,17.029
#6a47ae,1,70.214
#6a47ae,1,29.206
#6a47ae,1,75.664
#6a47ae,1,38.588
#6a47ae,1,86.608
#6a47ae,1,52.924
#6a47ae,1,101.671
#9ec3b5,2,10.817
#9ec3b5,2,11.045
#9ec3b5,2,14.866
#9ec3b5,2,8.062
#a57fa3,3,8.246
#a57fa3,3,19.799
#a57fa3,3,31.765
#a57fa3,3,46.239
#a57fa3,3,26.420
#a57fa3,3,45.222
#a57fa3,3,51.478
#a57fa3,3,55.109
#a57fa3,3,9.849
#a57fa3,3,2.236
#a57fa3,3,5.831
#a57fa3,3,77.104
#dcd284,4,104.695
#dcd284,4,89.538
#dcd284,4,75.153
#dcd284,4,62.129
#dcd284,4,135.930
#dcd284,4,53.740
#dcd284,4,48.918
#dcd284,4,55.462
#dcd284,4,68.731
#dcd284,4,69.721

AVG_DISTANCE_PX,49.096
