source_obj,source_idx,distance_px
#4f5f83,0,18.682
#4f5f83,0,19.925
#4f5f83,0,31.241
#4f5f83,0,23.409
#4f5f83,0,44.294
#4f5f83,0,56.223
#4f5f83,0,70.007
#4f5f83,0,37.216
#4f5f83,0,83.630
#4f5f83,0,98.234
#4f5f83,0,52.555
#4f5f83,0,132.816
#4f5f83,0,143.962
#6a47ae,1,83.600
#6a47ae,1,72.945
#6a47ae,1,68.964
#6a47ae,1,52.469
#6a47ae,1,59.414
#6a47ae,1,12.083
#6a47ae,1,18.788
#9ec3b5,2,61.098
#9ec3b5,2,60.539
#9ec3b5,2,49.092
#9ec3b5,2,40.460
#9ec3b5,2,31.145
#9ec3b5,2,27.893
#9ec3b5,2,39.825
#9ec3b5,2,54.626
#9ec3b5,2,69.642
#a57fa3,3,12.083
#a57fa3,3,13.416
#a57fa3,3,25.239
#a57fa3,3,39.812
#a57fa3,3,18.788
#a57fa3,3,36.688
#a57fa3,3,27.893
#a57fa3,3,30.414
#a57fa3,3,38.910
#a57fa3,3,50.448
#a57fa3,3,62.394
#a57fa3,3,76.688
#dcd284,4,28.460
#dcd284,4,57.559
#dcd284,4,18.682
#dcd284,4,21.954
#dcd284,4,43.863
#dcd284,4,30.000

AVG_DISTANCE_PX,47.831
