source_obj,source_idx,distance_px
#4f5f83,0,40.050
#4f5f83,0,41.012
#4f5f83,0,45.177
#4f5f83,0,36.770
#4f5f83,0,52.631
#4f5f83,0,33.242
#4f5f83,0,36.125
#4f5f83,0,43.012
#4f5f83,0,49.010
#4f5f83,0,55.543
#4f5f83,0,61.984
#4f5f83,0,70.576
#4f5f83,0,84.853
#4f5f83,0,89.006
#6a47ae,1,59.933
#6a47ae,1,49.477
#6a47ae,1,45.100
#6a47ae,1,43.105
#6a47ae,1,41.049
#6a47ae,1,39.812
#6a47ae,1,45.255
#6a47ae,1,47.265
#6a47ae,1,46.872
#9ec3b5,2,26.306
#9ec3b5,2,30.083
#9ec3b5,2,42.048
#9ec3b5,2,53.759
#9ec3b5,2,46.487
#9ec3b5,2,40.162
#9ec3b5,2,33.242
#a57fa3,3,44.102
#a57fa3,3,44.777
#a57fa3,3,32.894
#a57fa3,3,81.025
#a57fa3,3,42.953
#a57fa3,3,26.306
#a57fa3,3,39.812
#a57fa3,3,47.297
#a57fa3,3,37.000
#dcd284,4,49.244
#dcd284,4,50.567
#dcd284,4,47.265
#dcd284,4,88.544
#dcd284,4,97.046
#dcd284,4,101.119
#dcd284,4,107.355
#dcd284,4,113.358
#dcd284,4,119.202
#dcd284,4,126.004
#dcd284,4,132.019
#dcd284,4,139.176
#dcd284,4,147.635
#dcd284,4,152.840
#dcd284,4,166.595

AVG_DISTANCE_PX,64.131
