source_obj,source_idx,distance_px
#4f5f83,0,143.031
#4f5f83,0,132.015
#4f5f83,0,121.202
#4f5f83,0,110.073
#4f5f83,0,99.000
#4f5f83,0,88.685
#4f5f83,0,120.669
#4f5f83,0,81.609
#4f5f83,0,107.378
#4f5f83,0,95.005
#4f5f83,0,85.422
#4f5f83,0,84.291
#4f5f83,0,72.111
#4f5f83,0,70.036
#4f5f83,0,61.612
#6a47ae,1,4.472
#6a47ae,1,2.000
#6a47ae,1,2.236
#6a47ae,1,4.472
#6a47ae,1,28.862
#6a47ae,1,84.214
#6a47ae,1,81.498
#6a47ae,1,84.481
#9ec3b5,2,19.723
#9ec3b5,2,24.413
#9ec3b5,2,13.601
#a57fa3,3,58.694
#a57fa3,3,57.974
#a57fa3,3,43.081
#a57fa3,3,19.723
#a57fa3,3,30.232
#a57fa3,3,13.601
#a57fa3,3,62.968
#a57fa3,3,4.472
#a57fa3,3,2.000
#a57fa3,3,2.236
#a57fa3,3,4.472
#a57fa3,3,16.401
#a57fa3,3,29.967
#dcd284,4,67.535
#dcd284,4,61.612
#dcd284,4,68.884
#dcd284,4,62.008
#dcd284,4,79.202
#dcd284,4,91.967
#dcd284,4,70.612
#dcd284,4,105.418
#dcd284,4,120.507
#dcd284,4,135.591
#dcd284,4,90.708
#dcd284,4,81.498

AVG_DISTANCE_PX,62.813
