source_obj,source_idx,distance_px
#4f5f83,0,64.514
#4f5f83,0,56.939
#4f5f83,0,66.189
#4f5f83,0,77.666
#4f5f83,0,101.079
#4f5f83,0,90.785
#4f5f83,0,102.903
#4f5f83,0,106.888
#4f5f83,0,103.005
#4f5f83,0,113.455
#4f5f83,0,114.865
#4f5f83,0,121.758
#4f5f83,0,128.701
#4f5f83,0,130.648
#4f5f83,0,143.628
#4f5f83,0,140.631
#4f5f83,0,157.385
#6a47ae,1,89.045
#6a47ae,1,62.201
#6a47ae,1,51.894
#6a47ae,1,44.553
#6a47ae,1,37.336
#6a47ae,1,78.090
#6a47ae,1,39.294
#6a47ae,1,64.031
#6a47ae,1,50.537
#6a47ae,1,51.478
#6a47ae,1,54.672
#9ec3b5,2,30.871
#9ec3b5,2,30.414
#9ec3b5,2,46.011
#9ec3b5,2,60.605
#9ec3b5,2,34.409
#9ec3b5,2,38.419
#9ec3b5,2,47.170
#a57fa3,3,75.425
#a57fa3,3,63.600
#a57fa3,3,53.339
#a57fa3,3,41.976
#a57fa3,3,65.069
#a57fa3,3,37.336
#a57fa3,3,43.046
#a57fa3,3,51.624
#a57fa3,3,40.162
#a57fa3,3,32.016
#a57fa3,3,30.414
#a57fa3,3,34.482
#dcd284,4,51.478
#dcd284,4,52.000
#dcd284,4,63.071
#dcd284,4,56.939
#dcd284,4,57.009
#dcd284,4,65.031
#dcd284,4,77.524
#dcd284,4,91.984

AVG_DISTANCE_PX,69.374
