source_obj,source_idx,distance_px
#4f5f83,0,178.899
#4f5f83,0,178.191
#4f5f83,0,156.589
#4f5f83,0,164.146
#4f5f83,0,142.706
#4f5f83,0,149.967
#4f5f83,0,135.772
#4f5f83,0,131.765
#4f5f83,0,121.828
#4f5f83,0,123.847
#4f5f83,0,108.231
#4f5f83,0,117.380
#4f5f83,0,95.964
#4f5f83,0,111.723
#4f5f83,0,83.241
#4f5f83,0,107.005
#4f5f83,0,104.317
#4f5f83,0,71.344
#4f5f83,0,72.732
#4f5f83,0,83.385
#6a47ae,1,69.260
#6a47ae,1,69.921
#6a47ae,1,71.176
#6a47ae,1,62.610
#6a47ae,1,75.007
#6a47ae,1,85.843
#6a47ae,1,50.000
#6a47ae,1,45.000
#6a47ae,1,47.760
#6a47ae,1,56.613
#6a47ae,1,70.007
#9ec3b5,2,55.543
#9ec3b5,2,45.618
#9ec3b5,2,37.696
#9ec3b5,2,30.414
#9ec3b5,2,48.166
#9ec3b5,2,33.615
#a57fa3,3,37.696
#a57fa3,3,30.414
#a57fa3,3,33.971
#a57fa3,3,40.853
#a57fa3,3,51.624
#a57fa3,3,65.069
#a57fa3,3,78.102
#a57fa3,3,92.439
#a57fa3,3,45.000
#a57fa3,3,107.056
#a57fa3,3,50.040
#a57fa3,3,57.271
#a57fa3,3,66.910
#a57fa3,3,77.162
#dcd284,4,106.042
#dcd284,4,93.086
#dcd284,4,82.037
#dcd284,4,74.000
#dcd284,4,71.344
#dcd284,4,73.062
#dcd284,4,80.920
#dcd284,4,80.231
#dcd284,4,69.260

AVG_DISTANCE_PX,82.614
