source_obj,source_idx,distance_px
#4f5f83,0,145.794
#4f5f83,0,157.137
#4f5f83,0,142.636
#4f5f83,0,131.727
#4f5f83,0,121.248
#4f5f83,0,114.691
#4f5f83,0,114.022
#4f5f83,0,100.265
#4f5f83,0,108.467
#4f5f83,0,87.092
#4f5f83,0,104.848
#4f5f83,0,75.133
#4f5f83,0,101.548
#4f5f83,0,71.554
#4f5f83,0,76.243
#4f5f83,0,88.955
#6a47ae,1,54.037
#6a47ae,1,55.009
#6a47ae,1,60.638
#6a47ae,1,63.063
#6a47ae,1,70.661
#6a47ae,1,57.245
#6a47ae,1,49.163
#6a47ae,1,48.508
#6a47ae,1,57.306
#9ec3b5,2,52.173
#9ec3b5,2,42.485
#9ec3b5,2,34.540
#9ec3b5,2,75.452
#9ec3b5,2,61.400
#9ec3b5,2,28.320
#9ec3b5,2,46.098
#a57fa3,3,36.797
#a57fa3,3,38.210
#a57fa3,3,28.320
#a57fa3,3,32.558
#a57fa3,3,39.560
#a57fa3,3,49.366
#a57fa3,3,62.000
#a57fa3,3,75.326
#a57fa3,3,60.075
#a57fa3,3,48.508
#a57fa3,3,103.755
#a57fa3,3,53.038
#a57fa3,3,61.131
#a57fa3,3,69.426
#a57fa3,3,78.772
#a57fa3,3,89.894
#dcd284,4,104.173
#dcd284,4,90.934
#dcd284,4,81.043
#dcd284,4,73.498
#dcd284,4,71.554
#dcd284,4,75.432
#dcd284,4,67.186
#dcd284,4,54.037

AVG_DISTANCE_PX,73.965
