source_obj,source_idx,distance_px
#4f5f83,0,53.759
#4f5f83,0,53.740
#4f5f83,0,66.483
#4f5f83,0,53.712
#4f5f83,0,58.464
#4f5f83,0,55.570
#4f5f83,0,74.061
#4f5f83,0,51.662
#4f5f83,0,53.226
#4f5f83,0,78.102
#4f5f83,0,58.052
#4f5f83,0,82.976
#4f5f83,0,65.734
#4f5f83,0,73.980
#4f5f83,0,112.721
#6a47ae,1,95.000
#6a47ae,1,93.600
#6a47ae,1,79.881
#6a47ae,1,66.731
#6a47ae,1,58.189
#6a47ae,1,50.329
#6a47ae,1,44.102
#6a47ae,1,41.049
#6a47ae,1,38.897
#6a47ae,1,48.260
#6a47ae,1,40.447
#6a47ae,1,43.829
#9ec3b5,2,30.150
#9ec3b5,2,29.275
#9ec3b5,2,32.558
#9ec3b5,2,39.408
#9ec3b5,2,51.088
#9ec3b5,2,60.308
#9ec3b5,2,67.624
#9ec3b5,2,75.604
#9ec3b5,2,84.629
#a57fa3,3,63.388
#a57fa3,3,50.220
#a57fa3,3,45.343
#a57fa3,3,43.012
#a57fa3,3,72.007
#a57fa3,3,32.802
#a57fa3,3,68.250
#a57fa3,3,38.897
#a57fa3,3,29.275
#a57fa3,3,32.558
#dcd284,4,40.447
#dcd284,4,41.304
#dcd284,4,44.283
#dcd284,4,85.475
#dcd284,4,93.638
#dcd284,4,96.540
#dcd284,4,108.337
#dcd284,4,122.544
#dcd284,4,109.836
#dcd284,4,136.693
#dcd284,4,122.972
#dcd284,4,151.476
#dcd284,4,165.855

AVG_DISTANCE_PX,67.091
