source_obj,source_idx,distance_px
#4f5f83,0,12.207
#4f5f83,0,12.806
#4f5f83,0,14.422
#4f5f83,0,23.345
#4f5f83,0,17.804
#4f5f83,0,37.577
#4f5f83,0,43.139
#4f5f83,0,47.539
#4f5f83,0,46.098
#4f5f83,0,59.059
#4f5f83,0,77.421
#4f5f83,0,68.118
#4f5f83,0,92.315
#4f5f83,0,80.156
#4f5f83,0,93.477
#4f5f83,0,120.917
#6a47ae,1,79.630
#6a47ae,1,65.605
#6a47ae,1,51.624
#6a47ae,1,41.677
#6a47ae,1,31.048
#6a47ae,1,15.652
#6a47ae,1,5.000
#9ec3b5,2,19.313
#9ec3b5,2,49.092
#9ec3b5,2,16.553
#9ec3b5,2,78.294
#9ec3b5,2,20.248
#a57fa3,3,25.495
#a57fa3,3,23.259
#a57fa3,3,40.000
#a57fa3,3,12.207
#a57fa3,3,47.434
#a57fa3,3,14.422
#a57fa3,3,18.028
#a57fa3,3,16.553
#a57fa3,3,23.854
#dcd284,4,27.785
#dcd284,4,27.459

AVG_DISTANCE_PX,40.939
