source_obj,source_idx,distance_px
#4f5f83,0,45.222
#4f5f83,0,45.880
#4f5f83,0,56.436
#4f5f83,0,53.141
#4f5f83,0,68.942
#4f5f83,0,81.633
#4f5f83,0,94.626
#4f5f83,0,108.074
#4f5f83,0,122.495
#4f5f83,0,79.511
#4f5f83,0,136.209
#4f5f83,0,149.803
#4f5f83,0,108.407
#4f5f83,0,115.248
#4f5f83,0,123.483
#4f5f83,0,132.382
#4f5f83,0,142.443
#6a47ae,1,99.850
#6a47ae,1,85.866
#6a47ae,1,76.538
#6a47ae,1,70.576
#6a47ae,1,60.017
#6a47ae,1,63.127
#6a47ae,1,32.016
#6a47ae,1,46.011
#6a47ae,1,30.017
#6a47ae,1,34.886
#9ec3b5,2,64.413
#9ec3b5,2,64.008
#9ec3b5,2,51.894
#9ec3b5,2,42.638
#9ec3b5,2,35.847
#9ec3b5,2,34.886
#a57fa3,3,30.017
#a57fa3,3,31.385
#a57fa3,3,39.812
#a57fa3,3,31.016
#a57fa3,3,50.606
#a57fa3,3,63.655
#a57fa3,3,35.847
#a57fa3,3,34.886
#a57fa3,3,39.699
#a57fa3,3,47.927
#dcd284,4,75.000
#dcd284,4,61.000
#dcd284,4,50.010
#dcd284,4,45.222
#dcd284,4,69.340
#dcd284,4,46.400
#dcd284,4,55.317

AVG_DISTANCE_PX,67.273
