source_obj,source_idx,distance_px
#4f5f83,0,155.000
#4f5f83,0,154.806
#4f5f83,0,144.423
#4f5f83,0,134.826
#4f5f83,0,125.176
#4f5f83,0,116.675
#4f5f83,0,109.636
#4f5f83,0,103.078
#4f5f83,0,99.161
#4f5f83,0,97.293
#4f5f83,0,88.204
#4f5f83,0,149.013
#4f5f83,0,134.715
#4f5f83,0,121.622
#4f5f83,0,108.467
#4f5f83,0,95.483
#4f5f83,0,77.897
#4f5f83,0,82.801
#6a47ae,1,67.941
#6a47ae,1,69.354
#6a47ae,1,60.033
#6a47ae,1,51.971
#6a47ae,1,47.885
#6a47ae,1,47.676
#6a47ae,1,56.223
#6a47ae,1,70.774
#6a47ae,1,81.707
#9ec3b5,2,51.624
#9ec3b5,2,35.468
#9ec3b5,2,29.069
#9ec3b5,2,34.540
#9ec3b5,2,45.100
#9ec3b5,2,58.310
#a57fa3,3,89.822
#a57fa3,3,75.954
#a57fa3,3,62.129
#a57fa3,3,49.163
#a57fa3,3,40.497
#a57fa3,3,31.953
#a57fa3,3,29.069
#a57fa3,3,71.113
#a57fa3,3,64.008
#a57fa3,3,55.785
#a57fa3,3,48.052
#a57fa3,3,47.676
#dcd284,4,84.646
#dcd284,4,84.504
#dcd284,4,81.394
#dcd284,4,77.987
#dcd284,4,70.774
#dcd284,4,77.897
#dcd284,4,84.433
#dcd284,4,94.726
#dcd284,4,106.513
#dcd284,4,119.218

AVG_DISTANCE_PX,80.968
