source_obj,source_idx,distance_px
#4f5f83,0,121.939
#4f5f83,0,127.201
#4f5f83,0,109.289
#4f5f83,0,111.866
#4f5f83,0,97.837
#4f5f83,0,93.606
#4f5f83,0,83.600
#4f5f83,0,91.924
#4f5f83,0,75.133
#4f5f83,0,92.477
#4f5f83,0,71.120
#4f5f83,0,96.317
#4f5f83,0,73.082
#6a47ae,1,26.833
#6a47ae,1,15.811
#6a47ae,1,14.142
#6a47ae,1,26.926
#6a47ae,1,68.949
#6a47ae,1,58.694
#6a47ae,1,54.231
#6a47ae,1,58.310
#6a47ae,1,66.129
#9ec3b5,2,37.000
#9ec3b5,2,27.893
#9ec3b5,2,61.717
#9ec3b5,2,22.023
#9ec3b5,2,46.669
#9ec3b5,2,32.249
#9ec3b5,2,21.213
#a57fa3,3,31.145
#a57fa3,3,32.558
#a57fa3,3,22.023
#a57fa3,3,21.213
#a57fa3,3,26.683
#a57fa3,3,37.121
#a57fa3,3,50.000
#a57fa3,3,62.650
#a57fa3,3,91.444
#a57fa3,3,54.231
#a57fa3,3,58.549
#a57fa3,3,64.281
#a57fa3,3,72.801
#a57fa3,3,82.225
#a57fa3,3,92.114
#a57fa3,3,104.652
#dcd284,4,90.934
#dcd284,4,83.952
#dcd284,4,80.081
#dcd284,4,76.105
#dcd284,4,68.731
#dcd284,4,58.310
#dcd284,4,29.547
#dcd284,4,14.142

AVG_DISTANCE_PX,62.069
