source_obj,source_idx,distance_px
#4f5f83,0,89.000
#4f5f83,0,88.006
#4f5f83,0,76.792
#4f5f83,0,73.335
#4f5f83,0,104.637
#4f5f83,0,85.147
#4f5f83,0,107.912
#4f5f83,0,114.018
#4f5f83,0,98.351
#4f5f83,0,122.004
#4f5f83,0,111.126
#4f5f83,0,131.472
#4f5f83,0,124.310
#4f5f83,0,141.057
#4f5f83,0,139.316
#4f5f83,0,151.648
#4f5f83,0,153.405
#4f5f83,0,167.156
#6a47ae,1,77.318
#6a47ae,1,76.236
#6a47ae,1,64.777
#6a47ae,1,56.080
#6a47ae,1,46.011
#6a47ae,1,41.785
#6a47ae,1,47.634
#6a47ae,1,88.544
#6a47ae,1,75.928
#6a47ae,1,58.600
#6a47ae,1,62.801
#6a47ae,1,62.290
#9ec3b5,2,30.871
#9ec3b5,2,39.623
#9ec3b5,2,47.381
#9ec3b5,2,59.076
#a57fa3,3,96.768
#a57fa3,3,68.964
#a57fa3,3,83.006
#a57fa3,3,57.983
#a57fa3,3,67.978
#a57fa3,3,49.649
#a57fa3,3,41.785
#a57fa3,3,43.841
#a57fa3,3,38.897
#a57fa3,3,30.871
#a57fa3,3,37.014
#dcd284,4,62.290
#dcd284,4,63.388
#dcd284,4,74.027
#dcd284,4,82.219
#dcd284,4,74.632
#dcd284,4,73.335
#dcd284,4,77.318
#dcd284,4,85.615
#dcd284,4,97.144
#dcd284,4,110.982

AVG_DISTANCE_PX,80.570
