source_obj,source_idx,distance_px
#4f5f83,0,4.000
#4f5f83,0,3.162
#4f5f83,0,8.062
#4f5f83,0,18.439
#4f5f83,0,10.000
#6a47ae,1,50.160
#6a47ae,1,5.831
#6a47ae,1,1.414
#9ec3b5,2,62.290
#9ec3b5,2,63.702
#9ec3b5,2,36.056
#9ec3b5,2,24.207
#9ec3b5,2,18.248
#9ec3b5,2,68.242
#9ec3b5,2,74.632
#9ec3b5,2,31.048
#9ec3b5,2,83.193
#9ec3b5,2,93.920
#a57fa3,3,5.831
#a57fa3,3,7.211
#a57fa3,3,21.190
#a57fa3,3,1.414
#a57fa3,3,45.011
#a57fa3,3,18.248
#a57fa3,3,16.155
#a57fa3,3,24.187
#a57fa3,3,49.041
#a57fa3,3,62.073
#dcd284,4,8.062
#dcd284,4,3.162
#dcd284,4,3.606
#dcd284,4,10.000
#dcd284,4,22.804

AVG_DISTANCE_PX,28.927
