source_obj,source_idx,distance_px
#4f5f83,0,2.236
#4f5f83,0,3.162
#4f5f83,0,4.000
#6a47ae,1,80.262
#6a47ae,1,66.400
#6a47ae,1,54.452
#6a47ae,1,44.418
#6a47ae,1,34.540
#6a47ae,1,19.849
#6a47ae,1,13.038
#6a47ae,1,13.038
#9ec3b5,2,7.616
#9ec3b5,2,5.000
#9ec3b5,2,5.831
#a57fa3,3,5.385
#a57fa3,3,5.657
#a57fa3,3,2.236
#a57fa3,3,12.728
#a57fa3,3,3.162
#a57fa3,3,41.231
#a57fa3,3,5.000
#a57fa3,3,23.324
#dcd284,4,4.123
#dcd284,4,5.831
#dcd284,4,13.038
#dcd284,4,12.649

AVG_DISTANCE_PX,18.777
