source_obj,source_idx,distance_px
#4f5f83,0,68.622
#4f5f83,0,69.260
#4f5f83,0,68.184
#4f5f83,0,70.711
#4f5f83,0,76.551
#4f5f83,0,85.088
#4f5f83,0,93.941
#4f5f83,0,102.859
#4f5f83,0,113.442
#4f5f83,0,122.450
#4f5f83,0,91.831
#4f5f83,0,81.988
#4f5f83,0,84.599
#4f5f83,0,97.494
#4f5f83,0,109.932
#4f5f83,0,124.278
#6a47ae,1,64.560
#6a47ae,1,63.891
#6a47ae,1,51.430
#6a47ae,1,41.231
#6a47ae,1,40.853
#6a47ae,1,42.154
#6a47ae,1,42.450
#6a47ae,1,43.841
#6a47ae,1,49.193
#6a47ae,1,61.685
#6a47ae,1,61.612
#6a47ae,1,68.622
#9ec3b5,2,28.231
#9ec3b5,2,108.167
#9ec3b5,2,30.083
#9ec3b5,2,95.189
#9ec3b5,2,38.013
#9ec3b5,2,85.703
#9ec3b5,2,49.729
#a57fa3,3,59.034
#a57fa3,3,46.174
#a57fa3,3,35.014
#a57fa3,3,43.863
#a57fa3,3,28.231
#a57fa3,3,41.037
#a57fa3,3,30.083
#a57fa3,3,40.853
#a57fa3,3,42.154
#a57fa3,3,43.841
#dcd284,4,81.841
#dcd284,4,72.139
#dcd284,4,61.612
#dcd284,4,86.377
#dcd284,4,81.988
#dcd284,4,82.976
#dcd284,4,89.196
#dcd284,4,97.949
#dcd284,4,108.724
#dcd284,4,120.934
#dcd284,4,135.960

AVG_DISTANCE_PX,70.676
