source_obj,source_idx,distance_px
#4f5f83,0,183.480
#4f5f83,0,170.417
#4f5f83,0,155.206
#4f5f83,0,160.702
#4f5f83,0,141.156
#4f5f83,0,147.503
#4f5f83,0,127.472
#4f5f83,0,137.539
#4f5f83,0,113.318
#4f5f83,0,129.027
#4f5f83,0,99.960
#4f5f83,0,122.066
#4f5f83,0,86.833
#4f5f83,0,114.543
#4f5f83,0,74.673
#4f5f83,0,109.293
#4f5f83,0,72.007
#4f5f83,0,82.000
#6a47ae,1,66.068
#6a47ae,1,67.119
#6a47ae,1,69.231
#6a47ae,1,77.878
#6a47ae,1,84.865
#6a47ae,1,58.796
#6a47ae,1,100.648
#6a47ae,1,46.400
#6a47ae,1,42.059
#6a47ae,1,47.011
#6a47ae,1,68.264
#9ec3b5,2,60.415
#9ec3b5,2,47.434
#9ec3b5,2,37.643
#9ec3b5,2,32.016
#a57fa3,3,32.016
#a57fa3,3,36.235
#a57fa3,3,43.932
#a57fa3,3,42.059
#a57fa3,3,53.824
#a57fa3,3,67.119
#a57fa3,3,49.336
#a57fa3,3,57.983
#a57fa3,3,94.868
#a57fa3,3,68.680
#a57fa3,3,109.895
#a57fa3,3,80.920
#dcd284,4,114.948
#dcd284,4,99.624
#dcd284,4,87.864
#dcd284,4,79.101
#dcd284,4,74.061
#dcd284,4,72.007
#dcd284,4,77.253
#dcd284,4,83.726
#dcd284,4,72.567
#dcd284,4,66.068

AVG_DISTANCE_PX,85.402
