source_obj,source_idx,distance_px
#4f5f83,0,60.465
#4f5f83,0,48.083
#4f5f83,0,44.045
#4f5f83,0,54.406
#4f5f83,0,67.535
#4f5f83,0,80.455
#4f5f83,0,93.915
#4f5f83,0,119.403
#4f5f83,0,107.703
#4f5f83,0,126.657
#4f5f83,0,120.768
#4f5f83,0,135.915
#4f5f83,0,135.004
#4f5f83,0,145.578
#4f5f83,0,149.603
#4f5f83,0,156.285
#6a47ae,1,67.624
#6a47ae,1,55.227
#6a47ae,1,45.255
#6a47ae,1,83.934
#6a47ae,1,34.000
#6a47ae,1,72.069
#6a47ae,1,33.015
#6a47ae,1,58.600
#6a47ae,1,43.186
#6a47ae,1,52.498
#6a47ae,1,56.080
#9ec3b5,2,30.017
#9ec3b5,2,30.414
#9ec3b5,2,45.000
#9ec3b5,2,32.202
#9ec3b5,2,39.812
#9ec3b5,2,76.662
#9ec3b5,2,47.265
#9ec3b5,2,91.526
#a57fa3,3,65.307
#a57fa3,3,51.157
#a57fa3,3,39.319
#a57fa3,3,33.015
#a57fa3,3,36.674
#a57fa3,3,74.324
#a57fa3,3,59.775
#a57fa3,3,45.706
#a57fa3,3,35.057
#a57fa3,3,30.017
#a57fa3,3,31.623
#a57fa3,3,38.288
#dcd284,4,52.631
#dcd284,4,52.498
#dcd284,4,45.651
#dcd284,4,44.045
#dcd284,4,51.078
#dcd284,4,61.612
#dcd284,4,90.139

AVG_DISTANCE_PX,66.262
