source_obj,source_idx,distance_px
#4f5f83,0,7.211
#4f5f83,0,7.616
#4f5f83,0,5.099
#4f5f83,0,10.000
#4f5f83,0,16.031
#4f5f83,0,23.537
#4f5f83,0,31.890
#4f5f83,0,44.654
#4f5f83,0,59.034
#4f5f83,0,74.095
#4f5f83,0,76.059
#6a47ae,1,30.806
#6a47ae,1,21.213
#6a47ae,1,18.111
#6a47ae,1,19.849
#6a47ae,1,20.616
#6a47ae,1,28.601
#6a47ae,1,37.216
#6a47ae,1,48.301
#6a47ae,1,64.203
#6a47ae,1,51.624
#9ec3b5,2,23.195
#9ec3b5,2,23.537
#9ec3b5,2,17.493
#9ec3b5,2,16.031
#9ec3b5,2,10.000
#9ec3b5,2,7.211
#9ec3b5,2,5.099
#a57fa3,3,49.477
#a57fa3,3,21.213
#a57fa3,3,37.054
#a57fa3,3,23.195
#a57fa3,3,18.111
#a57fa3,3,20.100
#a57fa3,3,26.077
#dcd284,4,66.708
#dcd284,4,55.471
#dcd284,4,48.918
#dcd284,4,48.301
#dcd284,4,79.076
#dcd284,4,76.059
#dcd284,4,78.816
#dcd284,4,87.681
#dcd284,4,98.858
#dcd284,4,112.894
#dcd284,4,139.989
#dcd284,4,127.624
#dcd284,4,152.086
#dcd284,4,166.436

AVG_DISTANCE_PX,47.602
