source_obj,source_idx,distance_px
#4f5f83,0,8.602
#4f5f83,0,3.162
#4f5f83,0,11.180
#6a47ae,1,33.377
#6a47ae,1,21.471
#6a47ae,1,8.544
#6a47ae,1,4.123
#6a47ae,1,3.162
#9ec3b5,2,17.720
#9ec3b5,2,18.439
#9ec3b5,2,20.881
#9ec3b5,2,31.113
#9ec3b5,2,2.236
#9ec3b5,2,1.000
#9ec3b5,2,29.120
#9ec3b5,2,31.241
#9ec3b5,2,14.422
#9ec3b5,2,36.249
#9ec3b5,2,27.295
#9ec3b5,2,51.546
#a57fa3,3,8.544
#a57fa3,3,3.162
#a57fa3,3,10.440
#a57fa3,3,2.236
#a57fa3,3,1.000
#dcd284,4,8.602
#dcd284,4,3.162
#dcd284,4,20.591
#dcd284,4,17.720
#dcd284,4,11.180
#dcd284,4,26.249

AVG_DISTANCE_PX,15.735
