source_obj,source_idx,distance_px
#4f5f83,0,154.289
#4f5f83,0,146.874
#4f5f83,0,138.293
#4f5f83,0,123.859
#4f5f83,0,108.784
#4f5f83,0,119.641
#4f5f83,0,94.937
#4f5f83,0,111.946
#4f5f83,0,80.654
#4f5f83,0,105.095
#4f5f83,0,69.426
#4f5f83,0,101.257
#4f5f83,0,99.005
#4f5f83,0,69.426
#4f5f83,0,75.000
#6a47ae,1,62.370
#6a47ae,1,63.781
#6a47ae,1,54.120
#6a47ae,1,77.795
#6a47ae,1,59.439
#6a47ae,1,63.008
#6a47ae,1,61.847
#6a47ae,1,48.918
#6a47ae,1,42.154
#6a47ae,1,46.043
#6a47ae,1,55.902
#9ec3b5,2,53.712
#9ec3b5,2,43.186
#9ec3b5,2,34.886
#9ec3b5,2,32.650
#a57fa3,3,34.015
#a57fa3,3,32.650
#a57fa3,3,39.699
#a57fa3,3,49.193
#a57fa3,3,42.154
#a57fa3,3,60.415
#a57fa3,3,50.329
#a57fa3,3,74.324
#a57fa3,3,58.009
#a57fa3,3,68.505
#a57fa3,3,101.651
#a57fa3,3,79.246
#dcd284,4,82.037
#dcd284,4,73.000
#dcd284,4,69.426
#dcd284,4,69.426
#dcd284,4,75.769
#dcd284,4,80.000
#dcd284,4,54.120

AVG_DISTANCE_PX,73.312
