source_obj,source_idx,distance_px
#4f5f83,0,108.227
#4f5f83,0,95.671
#4f5f83,0,85.703
#4f5f83,0,86.400
#4f5f83,0,84.380
#4f5f83,0,77.414
#4f5f83,0,86.729
#4f5f83,0,72.069
#4f5f83,0,91.005
#4f5f83,0,68.007
#4f5f83,0,79.246
#6a47ae,1,19.416
#6a47ae,1,20.616
#6a47ae,1,14.866
#6a47ae,1,5.099
#6a47ae,1,70.214
#6a47ae,1,61.400
#6a47ae,1,58.549
#6a47ae,1,62.394
#6a47ae,1,69.893
#9ec3b5,2,30.364
#9ec3b5,2,20.396
#9ec3b5,2,66.483
#9ec3b5,2,17.000
#9ec3b5,2,53.263
#9ec3b5,2,24.759
#9ec3b5,2,16.553
#a57fa3,3,25.495
#a57fa3,3,26.907
#a57fa3,3,17.000
#a57fa3,3,16.553
#a57fa3,3,17.464
#a57fa3,3,29.833
#a57fa3,3,40.311
#a57fa3,3,64.498
#a57fa3,3,58.549
#a57fa3,3,97.693
#a57fa3,3,62.290
#a57fa3,3,68.184
#a57fa3,3,76.400
#a57fa3,3,86.122
#a57fa3,3,96.462
#a57fa3,3,106.930
#dcd284,4,27.313
#dcd284,4,19.416
#dcd284,4,18.439
#dcd284,4,5.657

AVG_DISTANCE_PX,53.354
