source_obj,source_idx,distance_px
#4f5f83,0,76.420
#4f5f83,0,77.833
#4f5f83,0,73.007
#4f5f83,0,72.090
#4f5f83,0,74.525
#4f5f83,0,80.006
#4f5f83,0,82.710
#4f5f83,0,86.977
#4f5f83,0,95.635
#4f5f83,0,80.777
#4f5f83,0,104.480
#4f5f83,0,87.693
#4f5f83,0,113.565
#4f5f83,0,122.184
#4f5f83,0,101.045
#4f5f83,0,114.070
#4f5f83,0,128.098
#6a47ae,1,83.385
#6a47ae,1,82.298
#6a47ae,1,68.007
#6a47ae,1,56.569
#6a47ae,1,53.460
#6a47ae,1,49.254
#6a47ae,1,46.615
#6a47ae,1,41.629
#6a47ae,1,44.553
#6a47ae,1,54.918
#6a47ae,1,57.871
#6a47ae,1,59.093
#9ec3b5,2,29.120
#9ec3b5,2,36.878
#9ec3b5,2,46.065
#9ec3b5,2,106.888
#a57fa3,3,72.835
#a57fa3,3,58.898
#a57fa3,3,54.626
#a57fa3,3,45.793
#a57fa3,3,51.478
#a57fa3,3,36.401
#a57fa3,3,46.011
#a57fa3,3,29.120
#a57fa3,3,41.629
#a57fa3,3,30.594
#dcd284,4,57.871
#dcd284,4,59.034
#dcd284,4,65.924
#dcd284,4,77.897
#dcd284,4,82.219
#dcd284,4,80.777
#dcd284,4,86.331
#dcd284,4,95.415
#dcd284,4,106.668
#dcd284,4,119.604
#dcd284,4,134.317

AVG_DISTANCE_PX,72.614
