source_obj,source_idx,distance_px
#4f5f83,0,146.479
#4f5f83,0,136.360
#4f5f83,0,126.210
#4f5f83,0,116.726
#4f5f83,0,106.963
#4f5f83,0,98.494
#4f5f83,0,91.269
#4f5f83,0,86.925
#4f5f83,0,85.147
#4f5f83,0,93.536
#4f5f83,0,86.839
#4f5f83,0,139.818
#4f5f83,0,125.208
#4f5f83,0,112.539
#4f5f83,0,100.449
#4f5f83,0,87.207
#4f5f83,0,76.551
#6a47ae,1,48.083
#6a47ae,1,48.104
#6a47ae,1,59.816
#6a47ae,1,43.841
#6a47ae,1,44.553
#6a47ae,1,44.777
#6a47ae,1,48.166
#6a47ae,1,58.549
#6a47ae,1,72.250
#6a47ae,1,71.589
#6a47ae,1,85.615
#9ec3b5,2,26.907
#9ec3b5,2,27.514
#9ec3b5,2,38.626
#9ec3b5,2,49.366
#a57fa3,3,69.857
#a57fa3,3,55.444
#a57fa3,3,42.012
#a57fa3,3,32.894
#a57fa3,3,26.907
#a57fa3,3,32.527
#a57fa3,3,55.109
#a57fa3,3,48.754
#a57fa3,3,43.863
#a57fa3,3,43.841
#a57fa3,3,44.553
#dcd284,4,86.023
#dcd284,4,85.802
#dcd284,4,82.855
#dcd284,4,77.795
#dcd284,4,73.783
#dcd284,4,76.551
#dcd284,4,71.589
#dcd284,4,81.707
#dcd284,4,90.471
#dcd284,4,102.825
#dcd284,4,115.213

AVG_DISTANCE_PX,74.534
