source_obj,source_idx,distance_px
#4f5f83,0,2.236
#4f5f83,0,24.515
#4f5f83,0,7.280
#4f5f83,0,26.173
#4f5f83,0,26.077
#4f5f83,0,24.207
#4f5f83,0,29.155
#4f5f83,0,38.484
#4f5f83,0,37.336
#4f5f83,0,43.186
#4f5f83,0,43.324
#4f5f83,0,54.452
#4f5f83,0,54.332
#4f5f83,0,68.411
#4f5f83,0,78.390
#6a47ae,1,4.123
#6a47ae,1,1.000
#9ec3b5,2,30.000
#9ec3b5,2,15.811
#9ec3b5,2,4.243
#9ec3b5,2,10.000
#9ec3b5,2,2.828
#9ec3b5,2,22.672
#9ec3b5,2,8.246
#9ec3b5,2,21.213
#9ec3b5,2,1.000
#a57fa3,3,15.264
#a57fa3,3,10.000
#a57fa3,3,2.236
#a57fa3,3,7.280
#dcd284,4,6.325
#dcd284,4,6.403
#dcd284,4,2.828
#dcd284,4,8.246

AVG_DISTANCE_PX,21.685
