source_obj,source_idx,distance_px
#4f5f83,0,71.309
#4f5f83,0,61.392
#4f5f83,0,49.396
#4f5f83,0,40.000
#4f5f83,0,36.056
#4f5f83,0,43.290
#4f5f83,0,31.064
#4f5f83,0,32.249
#4f5f83,0,15.652
#4f5f83,0,29.069
#4f5f83,0,25.000
#4f5f83,0,7.616
#4f5f83,0,21.095
#4f5f83,0,22.361
#4f5f83,0,18.868
#4f5f83,0,10.630
#4f5f83,0,17.493
#4f5f83,0,15.264
#9ec3b5,1,30.806
#9ec3b5,1,31.064
#9ec3b5,1,26.627
#9ec3b5,1,22.204
#9ec3b5,1,21.095
#9ec3b5,1,18.868
#9ec3b5,1,17.493
#9ec3b5,1,15.264
#9ec3b5,1,17.464
#9ec3b5,1,8.485
#9ec3b5,1,36.770
#9ec3b5,1,50.220
#9ec3b5,1,64.498
#9ec3b5,1,79.158
#9ec3b5,1,4.000
#9ec3b5,1,94.021
#9ec3b5,1,109.005
#9ec3b5,1,5.385
#9ec3b5,1,125.000
#a57fa3,2,27.166
#a57fa3,2,12.207
#a57fa3,2,7.616
#a57fa3,2,11.314
#a57fa3,2,8.485
#a57fa3,2,19.416
#dcd284,3,5.385

AVG_DISTANCE_PX,32.200
