source_obj,source_idx,distance_px
#4f5f83,0,30.806
#4f5f83,0,25.000
#4f5f83,0,2.828
#4f5f83,0,5.831
#4f5f83,0,5.000
#4f5f83,0,7.071
#9ec3b5,1,38.288
#9ec3b5,1,31.321
#9ec3b5,1,25.000
#9ec3b5,1,21.587
#9ec3b5,1,14.422
#9ec3b5,1,7.616
#9ec3b5,1,2.236
#9ec3b5,1,2.000
#9ec3b5,1,2.236
#9ec3b5,1,2.236
#9ec3b5,1,8.062
#9ec3b5,1,7.280
#9ec3b5,1,17.088
#a57fa3,2,2.828
#a57fa3,2,5.000
#dcd284,3,3.000
#dcd284,3,2.236
#dcd284,3,2.000
#dcd284,3,2.236
#dcd284,3,2.236
#dcd284,3,8.062

AVG_DISTANCE_PX,10.500
