source_obj,source_idx,distance_px
#4f5f83,0,56.569
#4f5f83,0,49.366
#4f5f83,0,42.048
#4f5f83,0,37.014
#4f5f83,0,7.211
#4f5f83,0,21.213
#9ec3b5,1,1.000
#9ec3b5,1,2.236
#9ec3b5,1,1.000
#9ec3b5,1,2.236
#9ec3b5,1,4.123
#9ec3b5,1,6.325
#9ec3b5,1,4.472
#9ec3b5,1,5.000
#9ec3b5,1,3.606
#9ec3b5,1,3.162
#9ec3b5,1,3.000
#9ec3b5,1,12.000
#a57fa3,2,23.770
#a57fa3,2,1.000
#a57fa3,2,1.000
#a57fa3,2,2.236
#a57fa3,2,4.472
#a57fa3,2,4.123
#dcd284,3,5.000
#dcd284,3,3.606
#dcd284,3,3.000

AVG_DISTANCE_PX,11.474
