source_obj,source_idx,distance_px
#4f5f83,0,6.000
#4f5f83,0,5.385
#4f5f83,0,2.000
#4f5f83,0,2.236
#4f5f83,0,1.000
#4f5f83,0,7.071
#4f5f83,0,4.472
#4f5f83,0,1.414
#4f5f83,0,1.414
#4f5f83,0,3.162
#4f5f83,0,4.472
#6a47ae,1,1.000
#6a47ae,1,2.000
#6a47ae,1,2.236
#9ec3b5,2,29.120
#9ec3b5,2,7.280
#9ec3b5,2,15.000
#9ec3b5,2,8.602
#9ec3b5,2,3.000
#9ec3b5,2,8.944
#9ec3b5,2,2.828
#a57fa3,3,20.224
#a57fa3,3,7.280
#a57fa3,3,8.602
#a57fa3,3,7.071
#a57fa3,3,4.472
#a57fa3,3,1.414
#a57fa3,3,1.414
#a57fa3,3,3.162
#a57fa3,3,4.472
#dcd284,4,3.000
#dcd284,4,1.000
#dcd284,4,3.000
#dcd284,4,1.000

AVG_DISTANCE_PX,5.434
