source_obj,source_idx,distance_px
#4f5f83,0,43.463
#4f5f83,0,30.232
#4f5f83,0,19.723
#4f5f83,0,11.662
#4f5f83,0,4.000
#4f5f83,0,2.828
#4f5f83,0,2.236
#4f5f83,0,7.071
#4f5f83,0,50.990
#4f5f83,0,74.041
#4f5f83,0,82.292
#6a47ae,1,3.606
#6a47ae,1,2.828
#6a47ae,1,5.000
#6a47ae,1,2.236
#9ec3b5,2,33.242
#9ec3b5,2,3.606
#9ec3b5,2,5.000
#9ec3b5,2,3.162
#9ec3b5,2,2.236
#9ec3b5,2,3.162
#9ec3b5,2,5.099
#a57fa3,3,5.000
#a57fa3,3,3.162
#a57fa3,3,5.385
#a57fa3,3,2.236
#a57fa3,3,5.000
#a57fa3,3,5.385
#dcd284,4,3.606
#dcd284,4,5.000

AVG_DISTANCE_PX,14.416
